adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,micropeptide_aa_avg,genebody_SINE,genebody_LTR,genebody_LINE,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.14241,1.42893,2.26653,1.65632,1.9953400000000001,0.8666809999999999,1.32,1.3601299999999998,1.2718,1.4653100000000001,1.95911,2.9962,2.8444,1.71947,1.16842,1.46519,1.38775,1.3572,1.50029,1.4393,1.26316,1.224,1.33333,1.75787,2.4291099999999997,9.93235,2.6332,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.38,0.0,0.0,1.0,0.0,0.0,1.39649,1.92987,1.50926,2.8456599999999996,2.1551400000000003,1.29855,0.880992,1.0206899999999999,0.9196040000000001,1.31359,3.13475,0.997373,0.8984620000000001,1.16308,1.60845,3.8269800000000003,0.9195399999999999,2.08288,1.33962,1.23333,1.0,2.00857,2.1316599999999997,1.12753,1.15111,1.25815,1.61724,0.0,0.0,222.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.16842,1.15962,1.3962299999999999,1.9974,2.03764,1.4550100000000001,2.52,1.01358,1.77885,0.8705879999999999,1.7166700000000001,0.95,1.1079999999999999,0.859375,0.9334479999999999,1.9091799999999999,1.3052,1.1863,1.34146,1.57246,1.38545,1.77465,1.25,1.1450799999999999,1.4789700000000001,3.55576,2.82903,0.0,0.0,0.0,0.0
0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,2.0,11.0,0.0,1.21895,4.52838,2.2926599999999997,5.07572,2.7970200000000003,2.6494299999999997,1.49774,1.47224,1.59253,1.50749,7.51208,0.97651,1.80245,1.57595,0.8222219999999999,1.10287,1.16444,1.9176400000000002,0.965,1.7578900000000002,1.7675299999999998,1.97333,1.6842099999999998,0.9594590000000001,1.14475,1.4976200000000002,1.48037,0.0,0.0,160.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30609,1.0,1.0,1.52877,4.0,1.32886,0.37333299999999997,1.71448,0.861176,0.12,1.305,0.8466670000000001,0.9030610000000001,0.0,0.46,2.23743,1.02909,1.0,0.66,1.03309,1.08,2.0,0.8888889999999999,1.5519999999999998,0.807701,2.0,0.914801,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,1.0,0.0,0.934867,1.25134,1.4198,3.03368,5.57386,1.76485,1.48946,1.55568,1.5307600000000001,1.06375,2.9553,1.38915,4.57143,2.90769,9.095369999999999,3.7143699999999997,2.0355,2.0550200000000003,26.5693,2.05891,1.52941,2.55477,8.89899,2.28571,9.26421,6.46414,12.3396,0.0,0.0,278.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.14524,1.05935,2.44404,1.2973,1.5603,1.6146399999999999,1.60779,1.61404,2.20115,1.1702299999999999,0.947269,1.8307099999999998,1.7921,1.77476,1.58189,1.5106899999999999,0.949767,1.05714,2.14281,1.7251900000000002,2.6745,0.911435,1.62784,1.88583,1.8480400000000001,1.4119700000000002,2.14891,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,1.07407,1.15329,1.8814799999999998,2.52663,2.1512599999999997,1.3030899999999999,1.15806,1.50426,1.3386200000000001,0.925,1.63383,0.925,0.8888889999999999,0.9625299999999999,1.3775600000000001,1.27997,1.3189600000000001,1.44783,0.964968,1.13846,1.9696099999999999,0.881323,1.62012,1.57112,0.862934,1.0776700000000001,1.14096,0.0,0.0,0.0,0.0
0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.475,0.0,0.0,2.0,1.0,2.0,1.13541,1.44407,1.7861099999999999,2.7210099999999997,2.03077,1.25872,1.14545,1.32358,1.18555,0.925,2.7753,1.016,6.614839999999999,0.8717950000000001,0.925,1.0167899999999999,1.06667,1.21302,1.8288200000000001,1.1840000000000002,0.8874920000000001,1.13808,1.06667,2.42632,1.02462,3.74035,1.44543,0.0,0.0,1279.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.12121,0.877966,1.00118,1.14286,0.920542,1.0039200000000001,1.38329,2.08565,1.18343,0.0,1.33333,0.8222219999999999,0.8888889999999999,5.3662,0.0,0.888,0.857778,0.8222219999999999,0.84,2.37269,1.21811,0.0,0.0,0.0,0.925,1.11604,1.08,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.0,0.19,0.2375,0.0,0.0,0.665,0.0,10.0,0.0,9.0,1.0862399999999999,1.28995,2.04389,1.4850299999999999,1.4760799999999998,1.67566,1.6897099999999998,2.0613799999999998,2.65618,1.1840000000000002,2.37838,1.10095,1.7104,2.63,1.23333,1.13265,1.37143,1.26857,1.35,1.85,2.6,0.888,2.54737,1.44129,1.17585,1.1285399999999999,1.44682,0.0,0.0,329.0,1.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,1.0,0.0,0.0,1.29929,4.5608,1.55023,1.91225,3.65036,1.50629,1.80939,3.86206,2.0222700000000002,1.12121,1.83667,1.18909,1.50262,1.73415,0.888,1.25569,1.09438,2.58931,4.2,6.916919999999999,5.92551,4.06482,2.44808,3.81244,2.60793,2.33879,2.3521900000000002,0.0,0.0,1304.0,3.0
1.1875,8.55,2.375,2.375,1.1875,0.95,1.9,1.35714,1.58333,4.75,4.75,3.8,2.375,0.38,1.9,1.9,36.0,0.0,1.0,0.0,32.8781,7.68572,57.7189,20.9214,7.65182,25.543000000000003,62.243,13.4317,72.9373,12.2032,3.64833,3.3615699999999995,2.28,8.47228,6.19781,39.7439,16.1517,13.2071,3.0501,12.832,10.0311,6.581980000000001,2.69408,2.97165,37.2987,9.699010000000001,42.6029,12.0,13.0,126.0,0.0
0.475,0.95,2.375,2.375,0.475,1.58333,0.95,0.0,0.31666700000000003,0.665,0.475,1.9,0.791667,0.95,0.95,0.76,0.0,0.0,1.0,1.0,1.75,1.36504,1.39792,3.07619,1.42478,0.915167,1.8764,1.24176,1.8145200000000001,1.46686,2.509,1.56711,2.44068,1.89,1.5342,1.48432,1.6979799999999998,1.48217,1.97269,1.82323,1.92438,2.93299,1.66908,3.0257099999999997,1.31007,5.6102300000000005,1.6509,0.0,0.0,23.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0.925,1.0812,1.99448,3.71717,5.11983,1.44251,1.5340799999999999,1.03462,1.6,1.39401,5.015219999999999,1.6773900000000002,1.20361,1.3543399999999999,1.35027,1.35667,1.21236,1.34312,1.42646,1.14162,1.3671,1.11636,1.22984,1.6292,1.45986,1.28226,1.49253,0.0,0.0,5455.0,15.0
0.2375,0.665,0.2375,0.35625,0.2375,0.158333,0.19,0.0678571,0.0,0.095,0.0,0.38,0.158333,0.095,0.95,0.38,0.0,1.0,0.0,0.0,76.3693,2.27765,41.6789,34.9274,6.77332,24.7917,171.368,8.95459,60.5986,93.4168,59.758,122.089,226.18099999999998,204.968,141.46200000000002,37.8771,36.1008,1.76163,58.8842,5.659619999999999,53.0549,3.9647,46.507,4.1386199999999995,38.7787,7.40498,26.1677,0.0,0.0,296.0,0.0
0.0,0.095,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.07916669999999999,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.4055600000000001,2.28603,2.58717,1.9735599999999998,1.13227,1.5520399999999999,4.43991,1.7200799999999998,0.925,3.05856,1.63771,1.44821,1.3018,4.80549,7.09505,1.29293,1.25495,1.18125,2.8096200000000002,1.39511,5.25511,1.43326,2.38255,1.09806,1.5504799999999999,1.27168,0.0,0.0,5412.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.08861,0.9221370000000001,1.52366,2.95435,2.1179099999999997,1.87103,1.5119999999999998,1.05714,1.0262799999999999,1.16842,2.75107,1.0660399999999999,2.3857,1.5119999999999998,1.0,1.26742,6.40399,1.15747,1.7695,0.925,0.8808549999999999,2.70522,1.31148,7.15158,1.31656,1.41307,1.6012899999999999,0.0,0.0,5455.0,15.0
0.0,0.095,0.35625,0.35625,0.0,0.791667,0.095,0.0,0.158333,0.0,0.0,0.19,0.07916669999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44134,1.5472700000000001,2.39089,2.98158,2.2827,1.9873599999999998,1.8523900000000002,2.8651400000000002,1.40319,0.9458409999999999,1.87294,1.0552,1.14286,1.96183,1.1840000000000002,1.1940600000000001,1.33209,1.0963,1.7591,2.98749,1.3530200000000001,2.92461,1.27722,1.76457,1.27446,1.44071,1.58499,0.0,0.0,426.0,0.0
0.2375,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.29063,3.8786,2.15782,1.67585,4.538119999999999,1.31765,1.7958599999999998,4.55192,1.86132,1.34847,2.64417,24.6272,5.801830000000001,2.92645,17.6217,8.20435,5.19528,2.58435,1.5014399999999999,5.95996,1.8072099999999998,19.9692,3.70358,9.14944,2.09485,4.7064,1.3089600000000001,0.0,0.0,287.0,0.0
0.0,0.0,0.0,0.11875,0.59375,0.0,0.0,0.0,0.31666700000000003,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00329,1.27494,1.38438,2.55651,6.00252,1.55726,1.74865,3.52685,1.7910400000000002,1.03111,2.8110000000000004,1.15298,1.38,1.9295200000000001,1.55789,1.24234,1.70048,1.12755,1.15586,3.64,1.39127,1.05778,1.0114299999999998,2.344,1.7281400000000002,1.95924,1.50949,0.0,0.0,30.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.925,1.4280700000000002,1.54751,1.18975,1.54257,1.5261200000000001,1.60661,1.93682,2.02526,1.3684,1.57879,0.8545450000000001,1.20276,1.80777,1.13143,0.945557,1.11665,1.3005,1.69708,2.0947400000000003,2.24658,1.3729200000000001,1.50573,1.344,1.11,1.0681200000000002,1.41162,0.0,0.0,0.0,0.0
0.0,0.095,2.375,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.095,0.095,89.0,20.0,5.0,24.0,1.38675,1.68702,1.94724,2.1846900000000002,1.8700900000000003,1.36178,1.44865,1.49476,1.74462,1.38805,4.1469,1.01642,1.3405799999999999,0.8819100000000001,1.16842,1.22406,1.30523,1.34545,1.07924,1.3876,1.1537899999999999,0.9315629999999999,1.25332,1.27021,1.34786,1.43791,1.53503,0.0,0.0,2520.0,10.0
3.5625,1.9,2.375,2.375,3.5625,0.633333,6.65,0.0,0.0,2.85,2.375,3.8,1.58333,0.19,13.3,0.475,0.0,1.0,0.0,2.0,1.17116,2.04418,2.36651,1.6775200000000001,6.29438,3.71596,1.8255599999999998,2.53693,2.29406,1.48129,1.84772,1.40345,0.9230799999999999,1.40428,1.34545,1.1467399999999999,1.2698399999999999,2.24643,1.45613,1.45357,2.31878,1.01586,2.47757,1.62772,2.19976,9.3342,4.96689,0.0,0.0,14.0,0.0
0.11875,0.095,0.2375,0.2375,0.0,0.158333,0.0,0.0,0.0,0.0,0.2375,0.475,0.395833,0.0,0.76,0.19,0.0,0.0,0.0,0.0,0.925651,1.34732,1.23596,4.20641,1.8820299999999999,0.9837549999999999,1.57526,2.86294,13.6403,1.28294,3.4193,1.69301,2.1343799999999997,1.75879,1.23333,1.14325,1.41669,1.3518,5.46943,2.27692,8.56327,1.3288200000000001,1.4980000000000002,1.7446599999999999,1.72607,1.55554,2.41798,0.0,0.0,46.0,0.0
0.475,1.9,0.11875,0.35625,0.2375,0.0,0.38,0.0,0.158333,0.38,0.2375,2.85,0.2375,0.095,0.38,0.19,0.0,11.0,1.0,7.0,1.5407,2.3507,2.85764,2.2723299999999997,4.79053,2.69747,5.020169999999999,4.40684,4.77837,2.12839,1.7722,3.3771400000000003,63.1418,8.3675,4.82639,3.03229,19.8942,3.66435,32.7561,5.1171,11.2748,7.33345,11.8972,5.6335,15.8955,28.7395,22.7572,0.0,0.0,129.0,0.0
0.0,0.0,0.0,0.11875,0.2375,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.095,0.0,0.0,0.0,0.0,0.0,25.0,28.0,54.0,1.78677,1.9456,1.9281099999999998,2.22327,1.80007,1.2252100000000001,1.2657200000000002,1.20402,1.49169,0.888,2.25653,1.07917,1.2952,0.0,1.35552,1.33094,3.15615,1.31368,1.25518,1.07634,1.58571,1.40952,1.14879,1.4285700000000001,1.1079,2.68093,1.58538,0.0,0.0,166.0,3.0
0.59375,0.95,1.06875,0.7125,0.2375,0.475,0.665,0.0,0.0,0.285,0.633333,0.38,0.07916669999999999,0.0,0.665,0.285,0.0,2.0,0.0,0.0,1.30588,1.30473,1.5578100000000001,1.08541,1.77263,1.50661,1.5875,1.96423,2.60602,1.05714,1.73333,1.2797399999999999,1.9047599999999998,2.10385,0.877922,1.2591299999999999,1.06345,1.2634100000000001,1.2907,2.1685,1.93972,1.30588,1.29704,1.64103,1.26674,1.4932,1.39519,0.0,0.0,40.0,0.0
0.0,0.0,0.11875,2.375,0.0,0.158333,0.095,0.0,0.158333,0.0,0.0,0.285,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.900285,0.7864770000000001,1.81358,1.73072,1.10591,0.0,1.8691799999999998,2.78415,2.3313599999999997,0.8538459999999999,1.7400400000000003,1.26857,1.21061,1.9302099999999998,0.925,1.31538,1.38735,1.02778,1.13818,2.52407,1.952,1.30588,1.70675,1.14286,1.30956,1.6169200000000001,1.26396,0.0,0.0,220.0,0.0
0.0,0.0,0.11875,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,1.9,0.0,0.0,2.0,1.0,2.0,1.5253,1.33674,1.70075,2.23714,2.88142,1.2598,1.43182,1.3513,1.5263200000000001,1.13846,2.45701,1.6975,1.07345,1.7280000000000002,1.12745,1.29264,1.32787,1.1760700000000002,1.2342899999999999,1.0206899999999999,1.9031,1.07865,1.1565,1.45455,1.46173,2.47753,1.35248,0.0,0.0,5414.0,11.0
0.11875,0.19,0.11875,0.11875,0.0,0.158333,0.095,0.0,0.0,0.095,0.07916669999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,1.00339,1.31037,1.6347,2.03274,1.64822,1.24471,1.34713,1.20121,1.67872,0.925,1.81187,0.986667,2.13333,1.68,0.89697,1.04716,1.34653,1.2634100000000001,1.16485,1.05711,1.6798099999999998,0.8652799999999999,1.6431200000000001,1.07631,1.11779,1.6580400000000002,1.46096,0.0,0.0,9.0,0.0
0.7125,1.9,2.375,1.1875,0.95,1.58333,1.9,0.678571,0.158333,1.9,3.16667,2.85,3.16667,0.38,1.9,1.9,0.0,10.0,6.0,4.0,7.00064,2.0059400000000003,8.33769,5.5805,2.57925,11.468,16.965,3.6592300000000004,12.547,0.9313530000000001,3.43471,1.74118,1.70213,1.44452,1.2716100000000001,1.21527,1.16134,1.32075,0.87907,2.41739,1.5982,1.19189,1.18139,0.8888889999999999,1.6365399999999999,1.48195,1.03405,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.158333,0.0,0.095,0.0,96.0,0.0,0.0,0.0,0.925,1.5766,2.01649,2.38591,6.8678,19.7155,1.07186,0.990099,1.1355899999999999,1.1840000000000002,1.98806,1.13724,0.941333,1.52683,0.903226,1.14353,1.16031,2.91704,4.926,1.39889,1.0467899999999999,5.90909,6.580260000000001,3.07013,5.03,2.45535,3.3477699999999997,0.0,0.0,55.0,3.0
0.0,0.285,0.475,0.2375,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.07916669999999999,0.0,0.285,0.285,0.0,9.0,0.0,9.0,2.06185,2.11717,3.6194900000000003,3.5423699999999996,3.70632,3.8519900000000002,4.853680000000001,5.13246,5.56842,5.73306,6.2316199999999995,9.342939999999999,24.7712,12.7208,18.4116,7.62799,6.025580000000001,2.97022,23.4275,3.2400900000000004,16.7635,3.4149599999999998,24.8867,3.5835800000000004,21.3881,9.81462,10.7252,0.0,0.0,57.0,0.0
0.0,0.19,2.375,0.0,0.83125,0.475,0.095,0.0,0.0,0.095,0.31666700000000003,0.095,0.2375,0.0,0.095,0.0,0.0,2.0,1.0,0.0,0.8705879999999999,1.7903200000000001,1.7856,2.3328,1.92048,1.2673,2.10858,1.6880099999999998,1.32895,1.16842,2.20708,1.32066,2.2025799999999998,2.00648,0.925,1.15391,1.0249,1.2566700000000002,1.99101,1.7511700000000001,1.33893,0.8734569999999999,1.1779600000000001,1.25763,1.36458,1.28503,1.53121,0.0,0.0,1389.0,6.0
0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,0.38,0.0,0.0,51.0,34.0,42.0,1.60659,2.16783,2.16324,2.7763299999999997,2.6924200000000003,1.3798,1.36209,1.3436,1.48492,1.3316299999999999,3.008,1.15347,1.3913,1.14545,0.8899889999999999,1.0659,1.35294,0.902998,1.4006399999999999,1.2137200000000001,1.6,1.097,1.06724,0.891008,1.24776,1.45505,1.5225,0.0,0.0,4411.0,7.0
0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,2.0,1.0,1.1108200000000001,2.8675,2.98953,1.82778,3.36325,1.69068,1.10356,2.21322,1.19149,1.0144600000000001,2.0091799999999997,1.4647299999999999,25.0137,0.9891719999999999,1.65173,3.0411799999999998,1.10334,1.40929,5.41867,1.5934700000000002,0.9140889999999999,2.8818599999999996,1.7006,1.33931,1.52213,27.4752,6.52428,0.0,0.0,4855.0,11.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,5.0,1.13631,1.3301100000000001,1.69439,3.15773,2.22227,1.26568,1.49607,1.10083,1.05,1.30588,2.591,1.23333,1.26316,1.9386299999999999,1.5703,1.13105,1.34115,1.62951,2.1206099999999997,0.860215,0.8888889999999999,0.925,1.14286,1.92799,1.06087,1.4514,1.6666900000000002,0.0,0.0,5458.0,10.0
0.0,0.57,0.0,0.11875,0.59375,0.0,0.665,0.0,0.0,0.0,0.0,0.38,0.554167,0.0,0.475,0.095,0.0,0.0,0.0,0.0,0.925,0.9411120000000001,1.53103,2.33724,4.0063699999999995,1.28397,2.20032,2.69282,1.8072,0.891892,2.23199,0.9375,1.36083,2.44903,1.27024,1.30522,2.2031,1.14726,1.35677,3.57252,1.82359,0.837274,1.187,1.51559,1.6783299999999999,3.3439300000000003,2.70997,0.0,0.0,13.0,0.0
0.0,0.475,0.11875,0.2375,0.11875,0.158333,0.19,0.203571,0.0,0.285,0.31666700000000003,0.285,0.07916669999999999,0.0,0.38,0.19,0.0,1.0,0.0,2.0,59.1947,1.16438,69.8479,12.2849,5.44235,30.5523,113.51799999999999,3.11577,94.2549,30.1526,4.997809999999999,35.4212,33.4149,55.0832,39.224000000000004,25.0252,22.3603,4.3126,73.3236,4.43874,52.0566,5.14924,45.465,4.24822,44.7215,8.42785,74.7874,0.0,0.0,13.0,0.0
0.0,0.19,0.59375,0.2375,0.11875,0.0,0.19,0.0,0.0,0.095,0.0,0.095,0.07916669999999999,0.0,0.665,0.095,45.0,9.0,6.0,0.0,1.6198700000000001,1.98307,1.6631099999999999,2.8860799999999998,2.24647,1.47838,3.1373599999999997,6.06687,3.45488,1.51965,2.7673200000000002,1.34964,1.64103,1.51696,1.41543,8.89938,1.2669700000000002,1.57105,1.33779,2.32335,1.19061,4.7870099999999995,1.8133299999999999,2.02484,2.21443,1.81712,1.53498,7.0,8.0,800.0,1.0
0.11875,4.75,1.06875,0.83125,0.0,0.31666700000000003,0.475,1.35714,0.31666700000000003,0.665,0.2375,0.285,0.158333,0.0,0.38,0.95,0.0,0.0,0.0,0.0,0.882287,0.8705879999999999,1.30923,1.55098,0.999136,0.956858,1.61661,1.7571599999999998,1.9222,0.0,2.01399,5.98529,4.52174,1.6660400000000002,7.92857,3.6097599999999996,1.20755,0.0,2.1028599999999997,2.32619,2.9178900000000003,7.3891800000000005,1.9354799999999999,1.55882,1.9013900000000001,2.14538,1.55162,0.0,0.0,75.0,0.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,1.16842,0.8521559999999999,1.3166200000000001,1.0320200000000002,1.2128700000000001,1.0023799999999998,0.84,0.925,1.0533299999999999,1.15659,1.32609,1.85,1.42222,0.84,0.8992969999999999,1.20325,1.07463,0.921791,1.34897,0.954839,1.2226299999999999,1.55789,1.26294,1.53846,1.39096,2.04665,1.9646299999999999,0.0,0.0,1304.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.475,0.0,0.0,0.0,0.0,1.0,1.06718,0.925,1.58364,1.45736,1.32544,1.12494,0.945,0.925,1.8390099999999998,1.23333,1.60775,1.74118,1.0,0.945,1.23333,1.3832,1.26829,0.8705879999999999,1.7026400000000002,1.16842,1.7167,0.8705879999999999,1.26316,1.55503,1.08037,0.9866090000000001,1.3821700000000001,0.0,0.0,5385.0,12.0
0.11875,0.95,0.0,0.2375,0.11875,0.158333,0.0,0.678571,0.158333,0.57,1.58333,0.095,0.31666700000000003,0.285,0.0,0.0,0.0,16.0,20.0,2.0,2.9260200000000003,1.4902799999999998,2.17672,2.73028,2.5608,1.43197,1.41867,1.3905,1.39493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2838200000000002,2.15116,1.69955,4.00741,6.12332,1.76957,1.46653,1.4320899999999999,1.25752,1.50749,3.1088,1.8791,1.48148,1.50273,1.00909,1.14542,1.3150700000000002,1.57447,0.9696,1.23831,1.1280299999999999,1.2545,1.6,1.52381,1.3101200000000002,2.87778,1.42697,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.0,0.0,0.0,1.43889,1.6560099999999998,1.74078,2.8698200000000003,2.5731900000000003,1.36991,2.2974799999999997,2.8854,4.44957,0.755102,2.07951,0.9774440000000001,1.42582,2.56755,0.8630709999999999,1.0325600000000001,1.49945,2.3189599999999997,2.24438,3.48176,7.22035,2.36638,1.55224,2.09445,1.7644799999999998,2.0534,1.505,0.0,0.0,5455.0,15.0
0.2375,0.95,1.1875,0.7125,1.1875,0.475,0.855,0.135714,7.91667,0.095,0.158333,0.285,0.633333,0.095,0.665,0.285,0.0,2.0,0.0,1.0,1.8394099999999998,1.68937,3.48679,3.5729599999999997,4.10326,6.27762,8.55603,4.81237,20.2439,0.8434780000000001,1.9012900000000001,1.58661,1.71429,1.8708,1.71111,9.73333,4.76115,0.925,1.32322,2.46175,2.69414,1.57771,1.2099600000000001,2.0606,15.3144,3.5923199999999995,11.802999999999999,0.0,0.0,924.0,3.0
0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18601,1.55691,1.9537400000000003,1.9191599999999998,1.8045200000000001,1.56281,2.77846,1.58038,1.9560099999999998,1.24862,1.86333,1.32469,1.31257,2.22546,1.71385,1.32885,1.3483100000000001,1.58255,1.73445,1.6440099999999997,1.85307,1.69275,1.90274,1.2,1.54898,1.7146299999999999,1.78303,0.0,0.0,232.0,2.0
0.11875,0.0,0.11875,0.0,0.11875,0.0,0.095,0.0,0.0,0.0,0.07916669999999999,0.0,0.07916669999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986667,2.18306,1.98491,2.2753200000000002,1.99721,1.18503,1.83273,4.65563,2.87324,0.805825,2.05534,1.45876,1.42726,1.68,1.72517,19.0632,4.99777,1.27135,1.13544,1.92071,1.75728,1.8756,1.17116,4.06261,1.44105,8.21888,1.79739,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,1.13009,1.2941200000000002,1.8167799999999998,2.09763,1.71954,1.22119,1.5480200000000002,1.59713,1.53332,0.889908,2.94468,1.52178,2.1616,1.4,1.1723299999999999,1.16295,0.956522,0.9288040000000001,1.53769,1.46648,1.32631,1.34545,0.918953,1.28464,1.30588,1.5598,1.38029,0.0,0.0,0.0,0.0
0.59375,0.095,0.0,0.0,0.11875,0.158333,0.0,0.0,0.0,0.095,0.0,0.19,0.07916669999999999,0.0,0.0,0.095,0.0,1.0,0.0,0.0,1.16842,2.92334,2.0329599999999997,3.68281,2.4300900000000003,1.19084,1.94537,3.2543,2.98528,1.18022,2.9791,1.9381,1.26699,2.0394,1.13591,1.66412,1.23529,2.2532400000000004,1.5428600000000001,2.35463,2.64602,0.913265,1.41583,1.2219,1.40211,2.4731,1.63268,0.0,0.0,230.0,0.0
